measurement_id,date,subgroup_id,sample_number,part_number,feature_id,feature_name,measurement_type,nominal,lsl,usl,measured_value,unit,out_of_spec
SPC-MMB_SLOT_WIDTH-008-2,2024-01-17,8,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0217,mm,False
SPC-MMB_SLOT_WIDTH-008-3,2024-01-17,8,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0469,mm,False
SPC-MMB_SLOT_WIDTH-008-4,2024-01-17,8,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9824,mm,False
SPC-MMB_SLOT_WIDTH-008-5,2024-01-17,8,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0208,mm,False
SPC-MMB_SLOT_WIDTH-009-1,2024-01-19,9,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.015,mm,False
SPC-MMB_SLOT_WIDTH-009-2,2024-01-19,9,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0435,mm,False
SPC-MMB_SLOT_WIDTH-009-3,2024-01-19,9,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0155,mm,False
SPC-MMB_SLOT_WIDTH-009-4,2024-01-19,9,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0132,mm,False
SPC-MMB_SLOT_WIDTH-009-5,2024-01-19,9,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0187,mm,False
SPC-MMB_SLOT_WIDTH-010-1,2024-01-21,10,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0203,mm,False
SPC-MMB_SLOT_WIDTH-010-2,2024-01-21,10,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.032,mm,False
SPC-MMB_SLOT_WIDTH-010-3,2024-01-21,10,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.982,mm,False
SPC-MMB_SLOT_WIDTH-010-4,2024-01-21,10,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9914,mm,False
SPC-MMB_SLOT_WIDTH-010-5,2024-01-21,10,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0382,mm,False
SPC-MMB_SLOT_WIDTH-011-1,2024-01-23,11,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9569,mm,False
SPC-MMB_SLOT_WIDTH-011-2,2024-01-23,11,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9981,mm,False
SPC-MMB_SLOT_WIDTH-011-3,2024-01-23,11,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0033,mm,False
SPC-MMB_SLOT_WIDTH-011-4,2024-01-23,11,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9961,mm,False
SPC-MMB_SLOT_WIDTH-011-5,2024-01-23,11,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0348,mm,False
SPC-MMB_SLOT_WIDTH-012-1,2024-01-25,12,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0105,mm,False
SPC-MMB_SLOT_WIDTH-012-2,2024-01-25,12,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9915,mm,False
SPC-MMB_SLOT_WIDTH-012-3,2024-01-25,12,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.986,mm,False
SPC-MMB_SLOT_WIDTH-012-4,2024-01-25,12,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0062,mm,False
SPC-MMB_SLOT_WIDTH-012-5,2024-01-25,12,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0257,mm,False
SPC-MMB_SLOT_WIDTH-013-1,2024-01-27,13,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.003,mm,False
SPC-MMB_SLOT_WIDTH-013-2,2024-01-27,13,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.997,mm,False
SPC-MMB_SLOT_WIDTH-013-3,2024-01-27,13,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9847,mm,False
SPC-MMB_SLOT_WIDTH-013-4,2024-01-27,13,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0082,mm,False
SPC-MMB_SLOT_WIDTH-013-5,2024-01-27,13,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.007,mm,False
SPC-MMB_SLOT_WIDTH-014-1,2024-01-29,14,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9841,mm,False
SPC-MMB_SLOT_WIDTH-014-2,2024-01-29,14,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0226,mm,False
SPC-MMB_SLOT_WIDTH-014-3,2024-01-29,14,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0375,mm,False
SPC-MMB_SLOT_WIDTH-014-4,2024-01-29,14,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0011,mm,False
SPC-MMB_SLOT_WIDTH-014-5,2024-01-29,14,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0066,mm,False
SPC-MMB_SLOT_WIDTH-015-1,2024-01-31,15,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9757,mm,False
SPC-MMB_SLOT_WIDTH-015-2,2024-01-31,15,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0162,mm,False
SPC-MMB_SLOT_WIDTH-015-3,2024-01-31,15,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0102,mm,False
SPC-MMB_SLOT_WIDTH-015-4,2024-01-31,15,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9928,mm,False
SPC-MMB_SLOT_WIDTH-015-5,2024-01-31,15,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9836,mm,False
SPC-MMB_SLOT_WIDTH-016-1,2024-02-02,16,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0406,mm,False
SPC-MMB_SLOT_WIDTH-016-2,2024-02-02,16,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0084,mm,False
SPC-MMB_SLOT_WIDTH-016-3,2024-02-02,16,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9798,mm,False
SPC-MMB_SLOT_WIDTH-016-4,2024-02-02,16,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0188,mm,False
SPC-MMB_SLOT_WIDTH-016-5,2024-02-02,16,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0051,mm,False
SPC-MMB_SLOT_WIDTH-017-1,2024-02-04,17,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0013,mm,False
SPC-MMB_SLOT_WIDTH-017-2,2024-02-04,17,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0215,mm,False
SPC-MMB_SLOT_WIDTH-017-3,2024-02-04,17,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9425,mm,False
SPC-MMB_SLOT_WIDTH-017-4,2024-02-04,17,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9602,mm,False
SPC-MMB_SLOT_WIDTH-017-5,2024-02-04,17,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0303,mm,False
SPC-MMB_SLOT_WIDTH-018-1,2024-02-06,18,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9972,mm,False
SPC-MMB_SLOT_WIDTH-018-2,2024-02-06,18,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9906,mm,False
SPC-MMB_SLOT_WIDTH-018-3,2024-02-06,18,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9706,mm,False
SPC-MMB_SLOT_WIDTH-018-4,2024-02-06,18,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0043,mm,False
SPC-MMB_SLOT_WIDTH-018-5,2024-02-06,18,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.007,mm,False
SPC-MMB_SLOT_WIDTH-019-1,2024-02-08,19,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0317,mm,False
SPC-MMB_SLOT_WIDTH-019-2,2024-02-08,19,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0082,mm,False
SPC-MMB_SLOT_WIDTH-019-3,2024-02-08,19,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9933,mm,False
SPC-MMB_SLOT_WIDTH-019-4,2024-02-08,19,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0089,mm,False
SPC-MMB_SLOT_WIDTH-019-5,2024-02-08,19,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0244,mm,False
SPC-MMB_SLOT_WIDTH-020-1,2024-02-10,20,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0196,mm,False
SPC-MMB_SLOT_WIDTH-020-2,2024-02-10,20,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0137,mm,False
SPC-MMB_SLOT_WIDTH-020-3,2024-02-10,20,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.006,mm,False
SPC-MMB_SLOT_WIDTH-020-4,2024-02-10,20,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9872,mm,False
SPC-MMB_SLOT_WIDTH-020-5,2024-02-10,20,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9773,mm,False
SPC-MMB_SLOT_WIDTH-021-1,2024-02-12,21,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9738,mm,False
SPC-MMB_SLOT_WIDTH-021-2,2024-02-12,21,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0087,mm,False
SPC-MMB_SLOT_WIDTH-021-3,2024-02-12,21,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.011,mm,False
SPC-MMB_SLOT_WIDTH-021-4,2024-02-12,21,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0241,mm,False
SPC-MMB_SLOT_WIDTH-021-5,2024-02-12,21,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0124,mm,False
SPC-MMB_SLOT_WIDTH-022-1,2024-02-14,22,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0231,mm,False
SPC-MMB_SLOT_WIDTH-022-2,2024-02-14,22,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9971,mm,False
SPC-MMB_SLOT_WIDTH-022-3,2024-02-14,22,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.017,mm,False
SPC-MMB_SLOT_WIDTH-022-4,2024-02-14,22,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.978,mm,False
SPC-MMB_SLOT_WIDTH-022-5,2024-02-14,22,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9987,mm,False
SPC-MMB_SLOT_WIDTH-023-1,2024-02-16,23,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9597,mm,False
SPC-MMB_SLOT_WIDTH-023-2,2024-02-16,23,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0007,mm,False
SPC-MMB_SLOT_WIDTH-023-3,2024-02-16,23,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0269,mm,False
SPC-MMB_SLOT_WIDTH-023-4,2024-02-16,23,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0015,mm,False
SPC-MMB_SLOT_WIDTH-023-5,2024-02-16,23,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0159,mm,False
SPC-MMB_SLOT_WIDTH-024-1,2024-02-18,24,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.006,mm,False
SPC-MMB_SLOT_WIDTH-024-2,2024-02-18,24,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9875,mm,False
SPC-MMB_SLOT_WIDTH-024-3,2024-02-18,24,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9959,mm,False
SPC-MMB_SLOT_WIDTH-024-4,2024-02-18,24,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.026,mm,False
SPC-MMB_SLOT_WIDTH-024-5,2024-02-18,24,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0158,mm,False
SPC-MMB_SLOT_WIDTH-025-1,2024-02-20,25,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9864,mm,False
SPC-MMB_SLOT_WIDTH-025-2,2024-02-20,25,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9695,mm,False
SPC-MMB_SLOT_WIDTH-025-3,2024-02-20,25,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0046,mm,False
SPC-MMB_SLOT_WIDTH-025-4,2024-02-20,25,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9872,mm,False
SPC-MMB_SLOT_WIDTH-025-5,2024-02-20,25,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9961,mm,False
SPC-MMB_SLOT_WIDTH-026-1,2024-02-22,26,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.968,mm,False
SPC-MMB_SLOT_WIDTH-026-2,2024-02-22,26,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0229,mm,False
SPC-MMB_SLOT_WIDTH-026-3,2024-02-22,26,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9979,mm,False
SPC-MMB_SLOT_WIDTH-026-4,2024-02-22,26,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0012,mm,False
SPC-MMB_SLOT_WIDTH-026-5,2024-02-22,26,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9817,mm,False
SPC-MMB_SLOT_WIDTH-027-1,2024-02-24,27,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9939,mm,False
SPC-MMB_SLOT_WIDTH-027-2,2024-02-24,27,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0027,mm,False
SPC-MMB_SLOT_WIDTH-027-3,2024-02-24,27,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9865,mm,False
SPC-MMB_SLOT_WIDTH-027-4,2024-02-24,27,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9953,mm,False
SPC-MMB_SLOT_WIDTH-027-5,2024-02-24,27,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0305,mm,False
SPC-MMB_SLOT_WIDTH-028-1,2024-02-26,28,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9615,mm,False
SPC-MMB_SLOT_WIDTH-028-2,2024-02-26,28,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0041,mm,False
SPC-MMB_SLOT_WIDTH-028-3,2024-02-26,28,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9827,mm,False
SPC-MMB_SLOT_WIDTH-028-4,2024-02-26,28,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0294,mm,False
SPC-MMB_SLOT_WIDTH-028-5,2024-02-26,28,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.996,mm,False
SPC-MMB_SLOT_WIDTH-029-1,2024-02-28,29,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.977,mm,False
SPC-MMB_SLOT_WIDTH-029-2,2024-02-28,29,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9953,mm,False
SPC-MMB_SLOT_WIDTH-029-3,2024-02-28,29,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0077,mm,False
SPC-MMB_SLOT_WIDTH-029-4,2024-02-28,29,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0611,mm,False
SPC-MMB_SLOT_WIDTH-029-5,2024-02-28,29,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9536,mm,False
SPC-MMB_SLOT_WIDTH-030-1,2024-03-01,30,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9736,mm,False
SPC-MMB_SLOT_WIDTH-030-2,2024-03-01,30,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0287,mm,False
SPC-MMB_SLOT_WIDTH-030-3,2024-03-01,30,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9668,mm,False
SPC-MMB_SLOT_WIDTH-030-4,2024-03-01,30,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0002,mm,False
SPC-MMB_SLOT_WIDTH-030-5,2024-03-01,30,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9894,mm,False
SPC-MMB_SLOT_WIDTH-031-1,2024-03-03,31,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9859,mm,False
SPC-MMB_SLOT_WIDTH-031-2,2024-03-03,31,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9962,mm,False
SPC-MMB_SLOT_WIDTH-031-3,2024-03-03,31,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9927,mm,False
SPC-MMB_SLOT_WIDTH-031-4,2024-03-03,31,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0233,mm,False
SPC-MMB_SLOT_WIDTH-031-5,2024-03-03,31,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0292,mm,False
SPC-MMB_SLOT_WIDTH-032-1,2024-03-05,32,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0094,mm,False
SPC-MMB_SLOT_WIDTH-032-2,2024-03-05,32,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9948,mm,False
SPC-MMB_SLOT_WIDTH-032-3,2024-03-05,32,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0057,mm,False
SPC-MMB_SLOT_WIDTH-032-4,2024-03-05,32,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0177,mm,False
SPC-MMB_SLOT_WIDTH-032-5,2024-03-05,32,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.022,mm,False
SPC-MMB_SLOT_WIDTH-033-1,2024-03-07,33,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0081,mm,False
SPC-MMB_SLOT_WIDTH-033-2,2024-03-07,33,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0336,mm,False
SPC-MMB_SLOT_WIDTH-033-3,2024-03-07,33,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9864,mm,False
SPC-MMB_SLOT_WIDTH-033-4,2024-03-07,33,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0251,mm,False
SPC-MMB_SLOT_WIDTH-033-5,2024-03-07,33,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0155,mm,False
SPC-MMB_SLOT_WIDTH-034-1,2024-03-09,34,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9866,mm,False
SPC-MMB_SLOT_WIDTH-034-2,2024-03-09,34,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0051,mm,False
SPC-MMB_SLOT_WIDTH-034-3,2024-03-09,34,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0066,mm,False
SPC-MMB_SLOT_WIDTH-034-4,2024-03-09,34,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9969,mm,False
SPC-MMB_SLOT_WIDTH-034-5,2024-03-09,34,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9966,mm,False
SPC-MMB_SLOT_WIDTH-035-1,2024-03-11,35,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9665,mm,False
SPC-MMB_SLOT_WIDTH-035-2,2024-03-11,35,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9848,mm,False
SPC-MMB_SLOT_WIDTH-035-3,2024-03-11,35,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9948,mm,False
SPC-MMB_SLOT_WIDTH-035-4,2024-03-11,35,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9874,mm,False
SPC-MMB_SLOT_WIDTH-035-5,2024-03-11,35,5,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9812,mm,False
SPC-MMB_SLOT_WIDTH-036-1,2024-03-13,36,1,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0233,mm,False
SPC-MMB_SLOT_WIDTH-036-2,2024-03-13,36,2,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,7.9977,mm,False
SPC-MMB_SLOT_WIDTH-036-3,2024-03-13,36,3,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0477,mm,False
SPC-MMB_SLOT_WIDTH-036-4,2024-03-13,36,4,MMB-001,MMB_SLOT_WIDTH,Motor Mount Alignment Slot Width,dimension,8.0,7.9,8.1,8.0049,mm,False
